,SampleID,SampleID,SampleIDnoRep,SeqID,StationCode,SampleDate,Replicate,SampleType,D_ValveCount,S_EntityCount,S_Biovolume,D_NumberTaxa,S_NumberTaxa,H_NumberTaxa,UnrecognizedTaxa,D_ASCI,S_ASCI,H_ASCI,D_cnt.spp.most.tol_pct_att,D_cnt.spp.most.tol_pred,D_cnt.spp.most.tol_raw,D_cnt.spp.most.tol_scr,D_EpiRho.richness_pct_att,D_EpiRho.richness_pred,D_EpiRho.richness_raw,D_EpiRho.richness_scr,D_prop.spp.IndicatorClass_TN_low_pct_att,D_prop.spp.IndicatorClass_TN_low_pred,D_prop.spp.IndicatorClass_TN_low_raw,D_prop.spp.IndicatorClass_TN_low_scr,D_prop.spp.Planktonic_pct_att,D_prop.spp.Planktonic_pred,D_prop.spp.Planktonic_raw,D_prop.spp.Planktonic_scr,D_prop.spp.Trophic.E_pct_att,D_prop.spp.Trophic.E_pred,D_prop.spp.Trophic.E_raw,D_prop.spp.Trophic.E_scr,D_Salinity.BF.richness_pct_att,D_Salinity.BF.richness_pred,D_Salinity.BF.richness_raw,D_Salinity.BF.richness_scr,S_prop.spp.IndicatorClass_DOC_high_pct_att,S_prop.spp.IndicatorClass_DOC_high_raw,S_prop.spp.IndicatorClass_DOC_high_scr,S_prop.spp.IndicatorClass_NonRef_pct_att,S_prop.spp.IndicatorClass_NonRef_raw,S_prop.spp.IndicatorClass_NonRef_scr,S_prop.spp.IndicatorClass_TP_high_pct_att,S_prop.spp.IndicatorClass_TP_high_raw,S_prop.spp.IndicatorClass_TP_high_scr,S_prop.spp.ZHR_pct_att,S_prop.spp.ZHR_raw,S_prop.spp.ZHR_scr,H_cnt.spp.IndicatorClass_TP_high_pct_att,H_cnt.spp.IndicatorClass_TP_high_pred,H_cnt.spp.IndicatorClass_TP_high_raw,H_cnt.spp.IndicatorClass_TP_high_scr,H_cnt.spp.most.tol_pct_att,H_cnt.spp.most.tol_pred,H_cnt.spp.most.tol_raw,H_cnt.spp.most.tol_scr,H_EpiRho.richness_pct_att,H_EpiRho.richness_pred,H_EpiRho.richness_raw,H_EpiRho.richness_scr,H_OxyRed.DO_30.richness_pct_att,H_OxyRed.DO_30.richness_pred,H_OxyRed.DO_30.richness_raw,H_OxyRed.DO_30.richness_scr,H_prop.spp.Planktonic_pct_att,H_prop.spp.Planktonic_pred,H_prop.spp.Planktonic_raw,H_prop.spp.Planktonic_scr,H_prop.spp.Trophic.E_pct_att,H_prop.spp.Trophic.E_pred,H_prop.spp.Trophic.E_raw,H_prop.spp.Trophic.E_scr,H_prop.spp.ZHR_pct_att,H_prop.spp.ZHR_raw,H_prop.spp.ZHR_scr,H_Salinity.BF.richness_pct_att,H_Salinity.BF.richness_pred,H_Salinity.BF.richness_raw,H_Salinity.BF.richness_scr,Comments,version_number
148,518RCNAPC_8/5/19_1,518RCNAPC_08/05/19_1,518RCNAPC_8/5/19,#N/A,518RCNAPC,8/5/19,1,"Integrated, Microalgae, Macroalgae",602,0,0,47,24,71,Gomphoneis oreophila,1.120856731,1.022220181,1.059437641,0.212765957,2.053846986,2,0.713729162,1,1.391466667,2,0.883600513,0.404255319,0.486078047,0.578947368,0.924465304,0.787234043,0.014684663,0,0.962632577,0.468085106,0.417243715,0.409090909,0.768515033,0.489361702,1.119898296,1,0.809109673,0.52173913,0.25,0.806038895,0.52173913,0.25,0.784090909,0.52173913,0.25,0.704041721,1,0.304347826,0.608695652,0.414285714,9.248266667,9,0.808452846,0.157142857,2.271259933,3,0.688663641,1,1.428966667,2,0.884182312,0.285714286,1.150766667,2,0.702174942,0.528571429,0.013513176,0,0.950466416,0.314285714,0.417917448,0.409090909,0.769096751,0.328571429,0.304347826,0.608695652,0.328571429,1.141260867,1,0.780732833,,2.5.5
149,518RCNAPC_8/7/17_1,518RCNAPC_08/07/17_1,518RCNAPC_8/7/17,#N/A,518RCNAPC,8/7/17,1,"Integrated, Macroalgae, Microalgae, Epiphyte",595,190,0,48,23,71,Gomphonema auritum,0.897095126,1.080699971,0.903712214,0.229166667,2.053846986,3,0.621662105,1,1.391466667,0,0.44504121,0.458333333,0.486078047,0.409090909,0.562565367,0.875,0.014684663,0.023809524,0.718376495,0.541666667,0.417243715,0.307692308,1,0.5625,1.119898296,2,0.70384712,0.652173913,0.2,0.859774821,0.652173913,0.133333333,0.906060606,0.652173913,0.133333333,0.868318123,1,0.217391304,0.434782609,0.464788732,9.248266667,12,0.64029947,0.169014085,2.271259933,3,0.688663641,1,1.428966667,0,0.430398664,0.352112676,1.150766667,2,0.702174942,0.591549296,0.013513176,0.023809524,0.706261901,0.366197183,0.417917448,0.307692308,1,0.323943662,0.217391304,0.434782609,0.38028169,1.141260867,2,0.679661342,,2.5.5
150,518SCEBAM_8/12/19_1,518SCEBAM_08/12/19_1,518SCEBAM_8/12/19,#N/A,518SCEBAM,8/12/19,1,"Integrated, Microalgae, Macroalgae",620,0,0,14,6,20,NA,0.882468471,0.856267321,1.056381436,0.357142857,2.069966346,2,0.715213224,1,2.6926,0,0.159729146,0.5,0.347861811,0.285714286,0.594182975,0.642857143,0.009232401,0,0.906699148,0.428571429,0.476835572,0.5,0.687432114,0.5,1.194056261,0,0.922178282,0.833333333,0.4,0.644831116,0.833333333,0.4,0.627272727,0.833333333,0.4,0.492829205,1,0.333333333,0.666666667,0.6,12.04236667,7,1,0.25,2.458782416,2,0.782490988,1,2.6885,0,0.144620849,0.3,1.617133333,0,1,0.45,0.009397155,0,0.90825008,0.3,0.513987199,0.5,0.782268297,0.3,0.333333333,0.666666667,0.35,1.225364875,0,0.890304841,,2.5.5
151,518SED013_8/9/17_1,518SED013_08/09/17_1,518SED013_8/9/17,#N/A,518SED013,8/9/17,1,"Integrated, Macroalgae, Microalgae, Epiphyte",600,62,0,37,28,65,NA,1.014738493,1.230232409,1.086759222,0.351351351,2.216439039,5,0.452497363,1,0.291733333,2,1,0.72972973,0.469899227,0.37037037,0.514537482,0.972972973,0.02090728,0,1,0.72972973,0.421898796,0.407407407,0.78492615,0.756756757,1.326303203,1,0.83083638,0.607142857,0.176470588,0.885062316,0.607142857,0.176470588,0.860962567,0.607142857,0.117647059,0.890405706,1,0.428571429,0.857142857,0.615384615,12.5949,16,0.603677533,0.2,2.385972162,5,0.539705157,1,0.251133333,2,1,0.369230769,2.6498,3,0.783133335,0.553846154,0.023053716,0,1,0.415384615,0.421570913,0.407407407,0.782718285,0.430769231,0.428571429,0.857142857,0.430769231,1.191239209,1,0.785784218,,2.5.5
155,519PS0834_6/7/17_1,519PS0834_06/07/17_1,519PS0834_6/7/17,#N/A,519PS0834,6/7/17,1,"Integrated, Microalgae, Macroalgae",596,0,0,42,14,56,Tryblionella angustatula,0.614470977,0.632281302,0.405936777,0.333333333,5.299961003,9,0.368119928,1,1.7543,0,0.365479243,0.595238095,0.191997715,0.08,0.487971056,0.952380952,0.004751365,0.025,0.604260417,0.738095238,0.537621698,0.612903226,0.552496615,0.738095238,3.202629841,7,0.396767997,0.785714286,0.454545455,0.586210105,0.785714286,0.363636364,0.665289256,0.785714286,0.363636364,0.544032239,1,0,0,0.660714286,15.55983333,28,0.097251879,0.285714286,4.970632334,11,0.269855719,1,1.533033333,0,0.406786788,0.517857143,1.2166,6,0.06393339,0.714285714,0.004018643,0.025,0.596670144,0.553571429,0.537664014,0.612903226,0.55453583,0.25,0,0,0.553571429,3.212892464,7,0.383686782,,2.5.5
156,519PS0838_6/1/17_1,519PS0838_06/01/17_1,519PS0838_6/1/17,#N/A,519PS0838,6/1/17,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,138,0,24,36,60,NA,0.600983555,0.904123659,0.451311858,0.375,5.431838692,7,0.564395632,1,2.030633333,0,0.304884966,0.875,0.177167878,0.19047619,0.754950855,1,0.02245535,0.083333333,0.187453866,0.75,0.539099809,0.722222222,0.273287609,0.75,3.410841216,5,0.629209962,0.722222222,0.230769231,0.826706559,0.722222222,0.192307692,0.844405594,0.722222222,0.192307692,0.785277304,1,0.055555556,0.111111111,0.75,11.9187,21,0.285520135,0.2,5.400230267,10,0.382809691,0.95,1.7269,0,0.362800027,0.283333333,1.324295238,3,0.568096127,0.4,0.018309541,0.083333333,0.144944961,0.3,0.492755417,0.722222222,0.160900919,0.6,0.055555556,0.111111111,0.3,3.568357585,5,0.621757153,,2.5.5
157,519PS0897_6/5/17_1,519PS0897_06/05/17_1,519PS0897_6/5/17,#N/A,519PS0897,6/5/17,1,"Integrated, Microalgae",590,0,0,45,36,81,Placoneis clementispronina,0.724869563,0.823775707,0.512276174,0.222222222,5.482411803,6,0.661118807,1,2.227366667,0,0.261745349,0.6,0.178612148,0.148148148,0.661688596,0.977777778,0.02245535,0.136363636,0,0.755555556,0.651416154,0.588235294,0.910987232,0.777777778,3.825696299,4,0.778141219,0.611111111,0.363636364,0.683911789,0.611111111,0.181818182,0.855371901,0.611111111,0.181818182,0.80004741,1,0,0,0.617283951,12.54333333,27,0,0.148148148,5.400230267,8,0.540831704,0.962962963,2.081566667,0,0.28232906,0.395061728,2.036666667,4,0.52143402,0.543209877,0.018309541,0.136363636,0,0.419753086,0.636085884,0.588235294,0.86869779,0.444444444,0,0,0.432098765,4.143775494,4,0.78098699,,2.5.5
158,520PS0846_5/23/17_1,520PS0846_05/23/17_1,520PS0846_5/23/17,#N/A,520PS0846,5/23/17,1,"Integrated, Microalgae, Macroalgae, Epiphyte",600,21,0,39,12,51,NA,1.072164787,0.880406777,0.958436556,0.282051282,4.442502432,5,0.657444468,1,1.609433333,2,0.835804859,0.692307692,0.18914756,0.333333333,1,1,0.004645413,0.025641026,0.596597353,0.769230769,0.539323234,0.466666667,0.935520627,0.820512821,3.192773473,3,0.8167807,0.75,0.333333333,0.716479017,0.75,0.333333333,0.696969697,0.75,0.333333333,0.586701434,1,0.25,0.5,0.607843137,10.10996667,19,0.296240847,0.235294118,4.970632334,6,0.664910752,0.980392157,1.475633333,2,0.873594027,0.549019608,1.84192482,1,0.976532257,0.764705882,0.004098256,0.025641026,0.590911966,0.588235294,0.532274179,0.466666667,0.914018762,0.235294118,0.25,0.5,0.62745098,3.192389143,3,0.785900444,,2.5.5
160,522MFSCRB_9/11/19_1,522MFSCRB_09/11/19_1,522MFSCRB_9/11/19,#N/A,522MFSCRB,9/11/19,1,"Microalgae, Integrated",612,0,0,31,11,42,Pseudofallacia,1.016428034,0.827525819,1.005534507,0.290322581,4.243819501,3,0.823286429,1,1.145866667,0,0.498896292,0.580645161,0.332162989,0.333333333,0.72908943,0.935483871,0.012316679,0,0.938340006,0.612903226,0.480098101,0.473684211,0.764012837,0.677419355,2.38298396,2,0.836802741,0.636363636,0.285714286,0.76765609,0.636363636,0.285714286,0.746753247,0.636363636,0.285714286,0.653753027,1,0.090909091,0.181818182,0.476190476,10.5127,10,0.823274632,0.238095238,4.721024634,3,0.882222016,1,1.172266667,0,0.488641795,0.452380952,1.087033333,0,1,0.69047619,0.012826183,0,0.943420213,0.452380952,0.477869013,0.473684211,0.757249651,0.261904762,0.090909091,0.181818182,0.5,2.339532295,2,0.800772422,,2.5.5
161,523PS0803_6/12/17_1,523PS0803_06/12/17_1,523PS0803_6/12/17,#N/A,523PS0803,6/12/17,1,"Integrated, Macroalgae, Microalgae, Epiphyte",612,148,0,25,18,43,NA,0.949038187,0.931712194,0.955987719,0.32,4.435256027,2,0.932978484,1,2.413966667,0,0.220827766,0.6,0.409844269,0.333333333,0.563579975,0.96,0.010121442,0,0.915819603,0.76,0.529069048,0.526315789,0.754535157,0.84,2.967575872,2,0.898338378,0.611111111,0.181818182,0.879315158,0.611111111,0.181818182,0.855371901,0.611111111,0.181818182,0.80004741,1,0.055555556,0.111111111,0.604651163,11.44763333,13,0.707525321,0.209302326,5.268468228,2,1,0.953488372,2.333266667,0,0.225220388,0.418604651,1.444466667,0,1,0.558139535,0.008580069,0,0.899869557,0.441860465,0.528731094,0.526315789,0.752733363,0.418604651,0.055555556,0.111111111,0.488372093,3.235564607,2,0.891335743,,2.5.5
162,524PS1114_6/17/20_1,524PS1114_06/17/20_1,524PS1114_6/17/20,#N/A,524PS1114,6/17/20,1,"Integrated, Microalgae",471,0,0,42,10,52,"Fragilaria pectinalis, Caloneis lancettula, Cocconeis coreana, Achnanthidium subhudsonis?�var?�kraeuselii, Sellaphora japonica",0.85664637,0.850291982,0.784322664,0.30952381,3.227701826,6,0.453534295,1,1.0114,0,0.528382096,0.571428571,0.240633507,0.208333333,0.657776404,0.857142857,0.019484633,0.027777778,0.726908862,0.666666667,0.525240155,0.5,0.812755598,0.666666667,2.983209965,4,0.689458958,0.7,0.428571429,0.614124872,0.7,0.285714286,0.746753247,0.7,0.285714286,0.653753027,1,0.2,0.4,0.519230769,7.289390476,17,0.250246628,0.25,4.759379546,6,0.648219456,1,0.5808,0,0.622840746,0.480769231,0.515366667,3,0.436863296,0.692307692,0.018431621,0.027777778,0.716007625,0.538461538,0.530049572,0.5,0.823264274,0.192307692,0.2,0.4,0.538461538,3.21350064,4,0.686962723,,2.5.5
163,525NC0647_9/19/18_1,525NC0647_09/19/18_1,525NC0647_9/19/18,#N/A,525NC0647,9/19/18,1,"Integrated, Microalgae, Epiphyte, Macroalgae",600,160,0,29,13,42,NA,0.911816782,0.711257684,0.845569621,0.24137931,1.875568433,0,0.881449694,1,2.6396,0,0.171350967,0.586206897,0.419121653,0.411764706,0.710920994,0.896551724,0.000485794,0.038461538,0.422402334,0.689655172,0.532686723,0.35,1,0.689655172,1.285983391,0,0.931854766,0.666666667,0.375,0.671699079,0.666666667,0.375,0.653409091,0.666666667,0.375,0.528031291,1,0.083333333,0.166666667,0.56097561,7.879133333,13,0.507506881,0.195121951,2.226470438,1,0.843146791,0.975609756,2.6074,0,0.163021776,0.463414634,0.723605556,0,0.957337272,0.634146341,0.000539242,0.038461538,0.422913883,0.487804878,0.526212215,0.35,1,0.292682927,0.083333333,0.166666667,0.487804878,1.141247503,0,0.881802973,,2.5.5
164,526ESCAMC_7/23/19_1,526ESCAMC_07/23/19_1,526ESCAMC_7/23/19,#N/A,526ESCAMC,7/23/19,1,"Integrated, Macroalgae, Microalgae",600,0,0,38,13,51,Phaeodermatium rivulare,1.140822722,0.924171056,1.054499918,0.263157895,4.187176491,3,0.818071474,1,0.773733333,0,0.58049756,0.552631579,0.502866831,0.523809524,0.771216835,0.789473684,0.041157111,0,1,0.684210526,0.405406345,0.307692308,1,0.710526316,2.766522097,1,0.982437497,0.769230769,0.2,0.859774821,0.769230769,0.2,0.836363636,0.769230769,0.2,0.774445893,1,0.076923077,0.153846154,0.549019608,12.3463,10,0.926049975,0.215686275,4.202646578,3,0.841264444,0.980392157,0.590333333,0,0.620677711,0.470588235,0.866066667,2,0.655987939,0.588235294,0.040851244,0,1,0.509803922,0.409446535,0.307692308,1,0.254901961,0.076923077,0.153846154,0.529411765,2.972094692,1,0.965777937,,2.5.5
165,526ESCAMC_8/1/17_1,526ESCAMC_08/01/17_1,526ESCAMC_8/1/17,#N/A,526ESCAMC,8/1/17,1,"Integrated, Microalgae, Macroalgae, Epiphyte",613,200,0,32,15,47,NA,1.113019492,0.852246206,0.934073117,0.375,4.187176491,4,0.726004417,1,0.773733333,1,0.799777212,0.75,0.502866831,0.541666667,0.809263659,1,0.041157111,0.03125,0.913620837,0.8125,0.405406345,0.346153846,0.900816379,0.84375,2.766522097,2,0.877174944,0.933333333,0.214285714,0.844421699,0.933333333,0.214285714,0.821428571,0.933333333,0.214285714,0.754330415,1,0,0,0.808510638,12.3463,16,0.589743223,0.29787234,4.202646578,5,0.683242431,1,0.590333333,1,0.847569535,0.510638298,0.866066667,2,0.655987939,0.680851064,0.040851244,0.03125,0.910343333,0.553191489,0.409446535,0.346153846,0.908110643,0.319148936,0,0,0.574468085,2.972094692,2,0.864706446,,2.5.5
166,526ESCAMC_8/21/18_1,526ESCAMC_08/21/18_1,526ESCAMC_8/21/18,#N/A,526ESCAMC,8/21/18,1,"Integrated, Macroalgae, Microalgae, Epiphyte",588,170,0,47,13,60,Ulnaria ramesii,0.996852506,0.659788578,0.973538773,0.255319149,4.187176491,4,0.726004417,1,0.773733333,0,0.58049756,0.531914894,0.502866831,0.44,0.592650406,0.957446809,0.041157111,0.022222222,1,0.617021277,0.405406345,0.413793103,0.725692727,0.659574468,2.766522097,2,0.877174944,0.307692308,0.5,0.537359263,0.307692308,0.5,0.522727273,0.307692308,0.5,0.35202086,1,0.230769231,0.461538462,0.466666667,12.3463,16,0.589743223,0.2,4.202646578,4,0.762253437,0.983333333,0.590333333,0,0.620677711,0.433333333,0.866066667,2,0.655987939,0.75,0.040851244,0.022222222,1,0.483333333,0.409446535,0.413793103,0.735475043,0.216666667,0.230769231,0.461538462,0.516666667,2.972094692,2,0.864706446,,2.5.5
167,526ESCAMC_8/21/18_2,526ESCAMC_08/21/18_1,526ESCAMC_8/21/18,#N/A,526ESCAMC,8/21/18,2,"Integrated, Macroalgae, Microalgae, Epiphyte",581,50,0,42,12,54,"Encyonema ventricosum, Ulnaria ramesii",0.926751425,0.880880601,0.898988672,0.30952381,4.187176491,5,0.63393736,1,0.773733333,0,0.58049756,0.595238095,0.502866831,0.44,0.592650406,0.952380952,0.041157111,0.05,0.721269172,0.666666667,0.405406345,0.392857143,0.779897667,0.714285714,2.766522097,2,0.877174944,0.583333333,0.285714286,0.76765609,0.583333333,0.285714286,0.746753247,0.583333333,0.285714286,0.653753027,1,0.166666667,0.333333333,0.574074074,12.3463,16,0.589743223,0.259259259,4.202646578,5,0.683242431,0.981481481,0.590333333,0,0.620677711,0.481481481,0.866066667,2,0.655987939,0.740740741,0.040851244,0.05,0.718032278,0.518518519,0.409446535,0.392857143,0.788909872,0.222222222,0.166666667,0.333333333,0.555555556,2.972094692,2,0.864706446,,2.5.5
168,526PNCAMF_7/30/19_1,526PNCAMF_07/30/19_1,526PNCAMF_7/30/19,#N/A,526PNCAMF,7/30/19,1,"Epiphyte, Integrated, Microalgae, Macroalgae",604,111,0,54,19,73,"Caloneis sp 1, Psammothidium acidoclinatum, Gonatozygon pilosum",1.074315686,1.058372852,1.028576687,0.185185185,4.641886883,5,0.675801208,1,0.318266667,0,0.680372132,0.407407407,0.465454102,0.454545455,0.703353663,0.907407407,0.062784313,0.020408163,1,0.555555556,0.409126105,0.3,1,0.574074074,1.960537676,2,0.792334967,0.777777778,0.142857143,0.921187308,0.777777778,0.142857143,0.896103896,0.777777778,0.142857143,0.854907804,1,0.166666667,0.333333333,0.444444444,10.71536667,12,0.722532076,0.152777778,4.140851415,5,0.678359933,1,0.304233333,0,0.685591462,0.388888889,1.7934,2,0.806429625,0.680555556,0.067473697,0.020408163,1,0.416666667,0.412081697,0.3,1,0.25,0.166666667,0.333333333,0.430555556,2.191743226,2,0.78583516,,2.5.5
169,526PS0072_8/22/18_1,526PS0072_08/22/18_1,526PS0072_8/22/18,#N/A,526PS0072,8/22/18,1,"Integrated, Macroalgae, Microalgae, Epiphyte",602,10,0,50,18,68,Tryblionella angustatula,1.047374498,1.026502792,0.938926842,0.32,5.562238282,8,0.484334082,1,1.704166667,2,0.815031766,0.66,0.301137671,0.363636364,0.859756969,0.96,0.014297542,0,0.958661196,0.7,0.525028778,0.485714286,0.849195227,0.72,2.683848889,3,0.763209999,0.555555556,0.2,0.859774821,0.555555556,0.2,0.836363636,0.555555556,0.2,0.774445893,1,0.222222222,0.444444444,0.573529412,17.24316667,22,0.527911359,0.235294118,4.555087701,8,0.474056139,0.985294118,1.524133333,2,0.862589774,0.470588235,1.706066667,3,0.63003107,0.705882353,0.014586301,0,0.96147302,0.514705882,0.528929887,0.485714286,0.856867914,0.264705882,0.222222222,0.444444444,0.529411765,2.64623759,3,0.730700092,,2.5.5
172,526PS2040_8/2/17_1,526PS2040_08/02/17_1,526PS2040_8/2/17,#N/A,526PS2040,8/2/17,1,"Integrated, Macroalgae, Microalgae, Epiphyte",596,196,0,41,13,54,Cocconeis placentula var klinoraphis,1.199465215,0.85451081,1.166300008,0.170731707,5.438654248,1,1,1,0.425033333,0,0.656960375,0.56097561,0.375576362,0.391304348,0.760106265,0.87804878,0.051856928,0.027777778,1,0.609756098,0.552790175,0.28,1,0.634146341,3.68167449,0,1,0.692307692,0.333333333,0.716479017,0.692307692,0.222222222,0.813131313,0.692307692,0.222222222,0.74315515,1,0.076923077,0.153846154,0.518518519,21.02137619,14,1,0.12962963,4.387778035,1,1,0.981481481,0.402766667,0,0.663235054,0.407407407,2.2423,1,1,0.666666667,0.052031228,0.027777778,1,0.462962963,0.549346933,0.28,1,0.240740741,0.076923077,0.153846154,0.481481481,3.931483001,0,1,,2.5.5
173,532CPC238_8/2/17_1,532CPC238_08/02/17_1,532CPC238_8/2/17,#N/A,532CPC238,8/2/17,1,"Integrated, Microalgae",600,0,0,32,15,47,NA,1.153950695,0.979991957,1.094057893,0.28125,1.914584633,2,0.700907687,1,0.451366667,1,0.870465662,0.625,0.483511701,0.5,0.761726205,0.90625,0.014352077,0,0.95922066,0.59375,0.426959833,0.263157895,1,0.625,1.165687952,0,0.919192161,0.733333333,0.363636364,0.683911789,0.733333333,0.272727273,0.760330579,0.733333333,0.272727273,0.672039825,1,0.333333333,0.666666667,0.574468085,5.431733333,10,0.538480732,0.212765957,2.306709005,3,0.691464508,1,0.203133333,1,0.935422049,0.361702128,0.315966667,1,0.728975409,0.617021277,0.014976308,0,0.965473161,0.404255319,0.429125073,0.263157895,1,0.319148936,0.333333333,0.666666667,0.425531915,1.008044516,0,0.868339948,,2.5.5
174,533PS0955_7/1/19_1,533PS0955_07/01/19_1,533PS0955_7/1/19,#N/A,533PS0955,7/1/19,1,"Integrated, Microalgae, Macroalgae",602,0,0,30,19,49,"Cymbella affiniformis, Leptolyngbya subtilis",0.994081605,1.03854168,1.001726163,0.366666667,4.563684984,4,0.760668446,1,2.6808,1,0.381596297,0.633333333,0.334508055,0.368421053,0.798851654,0.866666667,0.012319679,0,0.938370779,0.633333333,0.578514639,0.631578947,0.610018841,0.633333333,3.031005629,1,1,0.684210526,0.153846154,0.909377214,0.684210526,0.153846154,0.884615385,0.684210526,0.153846154,0.83943436,1,0.157894737,0.315789474,0.653061224,13.81566667,13,0.840256255,0.244897959,4.755329859,4,0.8059215,0.959183673,2.614966667,1,0.388196785,0.346938776,1.350847619,0,1,0.530612245,0.011018194,0,0.924876408,0.387755102,0.566355293,0.631578947,0.580098526,0.387755102,0.157894737,0.315789474,0.387755102,3.772999484,1,1,,2.5.5
175,534SED001_7/25/17_1,534SED001_07/25/17_1,534SED001_7/25/17,#N/A,534SED001,7/25/17,1,"Epiphyte, Integrated, Macroalgae, Microalgae",603,62,0,30,12,42,NA,0.846190006,0.866563403,0.840926615,0.433333333,2.243376258,5,0.454977394,1,1.4499,0,0.432227969,0.766666667,0.477502067,0.347826087,0.450305352,1,0.013243478,0,0.947847811,0.833333333,0.429971011,0.4,0.825004177,0.833333333,1.190037159,2,0.711230116,0.666666667,0.25,0.806038895,0.666666667,0.25,0.784090909,0.666666667,0.25,0.704041721,1,0.083333333,0.166666667,0.666666667,9.609766667,15,0.492408576,0.30952381,2.222869821,5,0.526818276,0.976190476,1.259933333,0,0.468750945,0.571428571,1.907533333,2,0.824945524,0.714285714,0.012655869,0,0.941673369,0.595238095,0.425852253,0.4,0.812551461,0.285714286,0.083333333,0.166666667,0.595238095,1.158886832,2,0.681442824,,2.5.5
176,534SED001_7/25/17_2,534SED001_07/25/17_1,534SED001_7/25/17,#N/A,534SED001,7/25/17,2,"Integrated, Microalgae",601,0,0,34,14,48,NA,0.902645568,0.892691463,0.856418521,0.382352941,2.243376258,6,0.362910337,1,1.4499,0,0.432227969,0.617647059,0.477502067,0.428571429,0.622343166,0.941176471,0.013243478,0,0.947847811,0.764705882,0.429971011,0.307692308,1,0.794117647,1.190037159,2,0.711230116,0.642857143,0.222222222,0.835892187,0.642857143,0.222222222,0.813131313,0.642857143,0.222222222,0.74315515,1,0.071428571,0.142857143,0.5625,9.609766667,12,0.660561952,0.291666667,2.222869821,6,0.44780727,0.958333333,1.259933333,0,0.468750945,0.520833333,1.907533333,3,0.662715094,0.666666667,0.012655869,0,0.941673369,0.541666667,0.425852253,0.307692308,1,0.291666667,0.071428571,0.142857143,0.5625,1.158886832,2,0.681442824,,2.5.5
177,534SPC227_7/24/17_1,534SPC227_07/24/17_1,534SPC227_7/24/17,#N/A,534SPC227,7/24/17,1,"Integrated, Microalgae",599,0,0,39,3,42,Ulnaria ramesii,0.922726561,0.290187411,0.817223303,0.307692308,1.879650414,5,0.421490226,1,1.359933333,0,0.451955828,0.564102564,0.42047742,0.318181818,0.508642594,0.897435897,0.015780001,0,0.973869382,0.641025641,0.490528098,0.36,1,0.666666667,1.140629089,1,0.811291849,1,0.666666667,0.358239509,1,0.666666667,0.348484848,1,0.666666667,0.117340287,1,0,0,0.5,10.9365,14,0.622824597,0.285714286,2.226470438,5,0.527102765,1,1.277133333,0,0.464848406,0.571428571,0.392571429,3,0.416942172,0.833333333,0.014241455,0,0.957936075,0.595238095,0.48815561,0.36,1,0.071428571,0,0,0.619047619,1.203828093,1,0.787056596,,2.5.5
178,534WS0748_8/1/18_1,534WS0748_08/01/18_1,534WS0748_8/1/18,#N/A,534WS0748,8/1/18,1,"Integrated, Macroalgae, Microalgae, Epiphyte",543,162,0,35,16,51,Cocconeis placentula var klinoraphis,1.162645205,1.064441357,1.176734747,0.228571429,1.941822791,1,0.795482481,1,1.360066667,2,0.890485894,0.571428571,0.417221462,0.4,0.68990344,0.857142857,0.017992413,0,0.996565972,0.571428571,0.527483485,0.45,0.948017917,0.571428571,1.271432667,0,0.93032312,0.5625,0.333333333,0.716479017,0.5625,0.222222222,0.813131313,0.5625,0.222222222,0.74315515,1,0.375,0.75,0.490196078,10.23446667,11,0.751628215,0.196078431,2.226470438,1,0.843146791,0.960784314,1.6083,2,0.843493045,0.333333333,0.390004762,0,0.903217072,0.588235294,0.016557063,0,0.981686318,0.392156863,0.519124803,0.45,0.92299594,0.31372549,0.375,0.75,0.392156863,1.142260867,0,0.881905395,,2.5.5
179,534WS1004_7/30/18_1,534WS1004_07/30/18_1,534WS1004_7/30/18,#N/A,534WS1004,7/30/18,1,"Integrated, Microalgae, Epiphyte",531,37,0,27,12,39,"Diploneis krammeri, Cocconeis placentula var klinoraphis",1.026906912,0.880880601,1.052330277,0.259259259,1.616732545,1,0.765552379,1,1.309366667,1,0.682323721,0.555555556,0.414937231,0.333333333,0.552728797,0.851851852,0.030118367,0,1,0.592592593,0.485470946,0.5,0.709789815,0.592592593,1.243264845,0,0.927358103,0.583333333,0.285714286,0.76765609,0.583333333,0.285714286,0.746753247,0.583333333,0.285714286,0.653753027,1,0.166666667,0.333333333,0.512820513,9.829695238,10,0.784991446,0.179487179,2.156342354,1,0.8376059,1,1.2401,1,0.700142791,0.333333333,0.405233333,0,0.90568761,0.58974359,0.029475244,0,1,0.41025641,0.472176699,0.5,0.675555405,0.307692308,0.166666667,0.333333333,0.41025641,1.455906336,0,0.91360601,,2.5.5
